0.969, 0.968, 0.97, 0.9705, 0.972, 0.975, 0.9715, 0.9715
0.8014252705168387, 0.7978688292743945, 0.8061876131086477, 0.8084101435740682, 0.8159630193182421, 0.8317875926044836, 0.8136823315870853, 0.8139284302072541
0.97, 0.9715, 0.973, 0.9755, 0.9735, 0.972, 0.9745, 0.9745
0.8064444060434904, 0.8134862294425417, 0.82129737722246, 0.834569757346187, 0.8242768362973847, 0.815764208187103, 0.8287652669134183, 0.8295375066493486
0.968, 0.9685, 0.972, 0.9695, 0.9705, 0.973, 0.971, 0.972
0.7956968825515167, 0.7984096042877419, 0.8159630193182421, 0.8047676046252418, 0.809122305117668, 0.8215314958147493, 0.8115151364798912, 0.8158386790838043
0.968, 0.9745, 0.9735, 0.974, 0.972, 0.9705, 0.974, 0.9725
0.7964559863394055, 0.8287105533371715, 0.8236406976185839, 0.826324563446125, 0.8158386790838043, 0.8098434789033764, 0.827412661371333, 0.8186152086639393
0.9735, 0.9705, 0.9705, 0.9735, 0.974, 0.9715, 0.9725, 0.9745
0.8234828576091872, 0.8084101435740682, 0.8082687592524225, 0.8235354187013093, 0.8265133190264414, 0.8142251943949133, 0.8188188831897791, 0.8295375066493486
0.97, 0.9745, 0.9715, 0.9715, 0.974, 0.974, 0.975, 0.9715
0.805700475795066, 0.8287652669134183, 0.8133396005242212, 0.8142251943949133, 0.8265133190264414, 0.8265133190264414, 0.831450823464796, 0.8145734499652084
0.966, 0.9665, 0.9725, 0.9725, 0.972, 0.9725, 0.9745, 0.9685
0.7866605911026285, 0.7892219436526098, 0.8193829846615345, 0.8188188831897791, 0.8159630193182421, 0.8188188831897791, 0.828874869967427, 0.798585909232343
0.969, 0.9745, 0.973, 0.9735, 0.9755, 0.975, 0.9745, 0.9725
0.8006400052830339, 0.8290397175776418, 0.8215314958147493, 0.8234828576091872, 0.8340533833006221, 0.8320416744603018, 0.8287105533371716, 0.8186152086639393
0.9635, 0.968, 0.9665, 0.973, 0.974, 0.973, 0.9705, 0.9705
0.7741092674863559, 0.7970700630183735, 0.7902287516853342, 0.8215314958147493, 0.8261901579356122, 0.8211159925388837, 0.8085991938070365, 0.809122305117668
0.9685, 0.971, 0.9705, 0.973, 0.9715, 0.972, 0.9745, 0.974
0.7981899309957792, 0.811248819033429, 0.8088363806638502, 0.82129737722246, 0.8136823315870853, 0.815764208187103, 0.829260350704711, 0.8267570253546614



SBM parameters: N=[2000], k=[2], c=[10.0], lambda=[0.9]
RWLength=[5, 10, 15, 20, 25, 30, 35, 40], WindowSize=5, Dim=50, Reps=15, RandTests=5
0.7965, 0.8405, 0.845, 0.856, 0.8605, 0.8535, 0.849, 0.8555
0.27120956826913656, 0.366894752757677, 0.3826898002533071, 0.40666858400201217, 0.4184958907450909, 0.3996200626444184, 0.388407461156591, 0.4053106409008834
0.84, 0.859, 0.867, 0.86, 0.8625, 0.86, 0.863, 0.862
0.3677398771106888, 0.4174512211867618, 0.437793154805593, 0.41936780246728295, 0.42780251410783166, 0.4215127360511488, 0.42739836304448997, 0.4265982354063037
0.7805, 0.8315, 0.8465, 0.858, 0.8585, 0.856, 0.8535, 0.859
0.24621763348939335, 0.34593781170516275, 0.3815349594635262, 0.4114789414495958, 0.4129675364628499, 0.4083994358237781, 0.40341652760526936, 0.41510112573876523
0.7975, 0.859, 0.865, 0.8625, 0.8635, 0.8645, 0.8635, 0.8675
0.28161074004223735, 0.41605219233465257, 0.431675597468076, 0.42617415851026275, 0.42838984618467474, 0.4306410780796436, 0.42993514976248176, 0.4403285833450969
0.681, 0.867, 0.8605, 0.854, 0.855, 0.858, 0.8615, 0.851
0.10032756800360165, 0.4347915927289736, 0.4182176961789862, 0.4011539359618031, 0.4046863067808189, 0.4120057263136958, 0.4209977633221543, 0.3946224902387441
0.796, 0.8565, 0.854, 0.8615, 0.861, 0.8675, 0.8665, 0.8635
0.2734613804911097, 0.41150628771779996, 0.40364291124329627, 0.42198160828728065, 0.4233253798222818, 0.43978998498858785, 0.43905868348614374, 0.42938641177243914
0.812, 0.851, 0.853, 0.86, 0.8475, 0.8465, 0.85, 0.86
0.30452867943409756, 0.39307622627631306, 0.3991016203192843, 0.4180963330452161, 0.3843690914224595, 0.3821477057407879, 0.3907244615552272, 0.4184886622044836
0.807, 0.8535, 0.864, 0.8615, 0.8715, 0.858, 0.8605, 0.862
0.29529806444594014, 0.40005159150487135, 0.43087749274161224, 0.4230185849971364, 0.45177967186936724, 0.4158848164982035, 0.42184676522904113, 0.42721394078116115
0.7345, 0.844, 0.8525, 0.8585, 0.8655, 0.8575, 0.8555, 0.8535
0.16532002944636767, 0.37605330071716375, 0.3965208066255999, 0.41192013241933295, 0.43155777885937574, 0.41023696167401974, 0.4053106409008835, 0.39930074563201234
0.8045, 0.855, 0.856, 0.8715, 0.864, 0.865, 0.863, 0.863
0.3005654902048134, 0.4055973094716587, 0.4078020589387879, 0.4481348467621766, 0.429858555345755, 0.43678820322244166, 0.4299315566330976, 0.42930890084376533



SBM parameters: N=[2000], k=[2], c=[5.0], lambda=[0.9]
RWLength=[5, 10, 15, 20, 25, 30, 35, 40], WindowSize=5, Dim=50, Reps=15, RandTests=5
